CoreFX,CoreCLR,Roslyn,Rust,Kubernetes,KubernetesSum
,,,,5,0.9567547844
,,,,5,0.9568176957
,,,,5,0.956880607
,,,,5,0.9569435183
,,,,5,0.9570064295
,,,,5,0.9570693408
,,,,5,0.9571322521
,,,,5,0.9571951634
,,,,5,0.9572580747
,,,,5,0.9573209859
,,,,5,0.9573838972
,,,,5,0.9574468085
,,,,5,0.9575097198
,,,,5,0.9575726311
,,,,5,0.9576355424
,,,,5,0.9576984536
,,,,5,0.9577613649
,,,,5,0.9578242762
,,,,5,0.9578871875
,,,,5,0.9579500988
,,,,5,0.9580130101
,,,,5,0.9580759213
,,,,5,0.9581388326
,,,,5,0.9582017439
,,,,5,0.9582646552
,,,,5,0.9583275665
,,,,5,0.9583904777
,,,,5,0.958453389
,,,,5,0.9585163003
,,,,5,0.9585792116
,,,,5,0.9586421229
,,,,5,0.9587050342
,,,,5,0.9587679454
,,,,5,0.9588308567
,,,,5,0.958893768
1,19,36,20,4,0.958944097
32,4,73,19,4,0.9589944261
2,15,1,50,4,0.9590447551
10,1,46,9,4,0.9590950841
1,2,11,29,4,0.9591454131
1,14,1,18,4,0.9591957422
12,1,1,17,4,0.9592460712
1,1,9,9,4,0.9592964002
26,1,1,21,4,0.9593467292
5,2,1,3,4,0.9593970583
12,7,92,20,4,0.9594473873
34,1,40,31,4,0.9594977163
1,44,12,16,4,0.9595480453
16,2,5,14,4,0.9595983744
9,68,49,38,4,0.9596487034
29,5,1,7,4,0.9596990324
1,10,14,22,4,0.9597493615
1,26,30,1,4,0.9597996905
8,59,1,1,4,0.9598500195
1,31,1,4,4,0.9599003485
2,56,1,33,4,0.9599506776
29,8,28,7,4,0.9600010066
82,2,1,1,4,0.9600513356
44,40,1,1,4,0.9601016646
1,15,4,12,4,0.9601519937
1,3,10,22,4,0.9602023227
1,1,7,9,4,0.9602526517
37,30,3,21,4,0.9603029807
1,8,1,5,4,0.9603533098
6,1,1,28,4,0.9604036388
7,3,1,5,4,0.9604539678
1,2,4,1,4,0.9605042968
28,1,46,17,4,0.9605546259
7,13,1,4,4,0.9606049549
44,73,6,17,4,0.9606552839
4,2,20,2,4,0.9607056129
17,1,3,2,4,0.960755942
27,13,41,9,4,0.960806271
7,8,49,1,4,0.9608566
5,2,9,4,4,0.960906929
1,2,28,1,4,0.9609572581
10,1,,36,4,0.9610075871
23,4,,18,4,0.9610579161
29,78,,1,4,0.9611082452
1,1,,26,4,0.9611585742
6,1,,23,4,0.9612089032
1,3,,1,4,0.9612592322
4,4,,26,4,0.9613095613
5,29,,1,4,0.9613598903
2,1,,7,4,0.9614102193
92,,,15,4,0.9614605483
14,,,13,4,0.9615108774
2,,,1,4,0.9615612064
19,,,1,4,0.9616115354
2,,,7,4,0.9616618644
1,,,5,4,0.9617121935
5,,,1,4,0.9617625225
25,,,19,4,0.9618128515
2,,,8,4,0.9618631805
,,,18,4,0.9619135096
,,,1,4,0.9619638386
,,,22,4,0.9620141676
,,,44,4,0.9620644966
,,,1,4,0.9621148257
,,,17,4,0.9621651547
,,,1,4,0.9622154837
,,,33,4,0.9622658128
,,,17,4,0.9623161418
,,,43,4,0.9623664708
,,,3,4,0.9624167998
,,,46,4,0.9624671289
,,,24,4,0.9625174579
,,,32,4,0.9625677869
,,,8,4,0.9626181159
,,,2,4,0.962668445
,,,1,4,0.962718774
,,,1,4,0.962769103
,,,20,4,0.962819432
,,,,4,0.9628697611
,,,,4,0.9629200901
,,,,4,0.9629704191
,,,,4,0.9630207481
,,,,4,0.9630710772
,,,,4,0.9631214062
,,,,4,0.9631717352
,,,,4,0.9632220642
,,,,4,0.9632723933
,,,,4,0.9633227223
,,,,4,0.9633730513
,,,,4,0.9634233803
,,,,4,0.9634737094
,,,,4,0.9635240384
,,,,4,0.9635743674
,,,,4,0.9636246965
,,,,4,0.9636750255
,,,,4,0.9637253545
,,,,4,0.9637756835
,,,,4,0.9638260126
,,,,4,0.9638763416
,,,,4,0.9639266706
,,,,4,0.9639769996
,,,,4,0.9640273287
,,,,4,0.9640776577
,,,,4,0.9641279867
,,,,4,0.9641783157
,,,,4,0.9642286448
,,,,4,0.9642789738
,,,,4,0.9643293028
,,,,4,0.9643796318
,,,,4,0.9644299609
,,,,4,0.9644802899
,,,,4,0.9645306189
,,,,4,0.9645809479
,,,,4,0.964631277
,,,,4,0.964681606
,,,,4,0.964731935
,,,,4,0.9647822641
,,,,4,0.9648325931
,,,,4,0.9648829221
,,,,4,0.9649332511
,,,,4,0.9649835802
,,,,4,0.9650339092
,,,,4,0.9650842382
,,,,4,0.9651345672
,,,,4,0.9651848963
,,,,4,0.9652352253
,,,,4,0.9652855543
,,,,4,0.9653358833
,,,,4,0.9653862124
,,,,4,0.9654365414
,,,,4,0.9654868704
,,,,4,0.9655371994
,,,,4,0.9655875285
,,,,4,0.9656378575
,,,,4,0.9656881865
,,,,4,0.9657385155
,,,,4,0.9657888446
,,,,4,0.9658391736
,,,,4,0.9658895026
,,,,4,0.9659398316
,,,,4,0.9659901607
,,,,4,0.9660404897
,,,,4,0.9660908187
,,,,4,0.9661411478
,,,,4,0.9661914768
,,,,4,0.9662418058
,,,,4,0.9662921348
,,,,4,0.9663424639
,,,,4,0.9663927929
,,,,4,0.9664431219
,,,,4,0.9664934509
,,,,4,0.96654378
,,,,4,0.966594109
,,,,4,0.966644438
,,,,4,0.966694767
,,,,4,0.9667450961
,,,,4,0.9667954251
,,,,4,0.9668457541
,,,,4,0.9668960831
,,,,4,0.9669464122
,,,,4,0.9669967412
,,,,4,0.9670470702
,,,,4,0.9670973992
,,,,4,0.9671477283
,,,,4,0.9671980573
,,,,4,0.9672483863
,,,,4,0.9672987154
,,,,4,0.9673490444
,,,,4,0.9673993734
,,,,4,0.9674497024
,,,,4,0.9675000315
,,,,4,0.9675503605
,,,,4,0.9676006895
,,,,4,0.9676510185
,,,,4,0.9677013476
,,,,4,0.9677516766
,,,,4,0.9678020056
,,,,4,0.9678523346
,,,,4,0.9679026637
,,,,4,0.9679529927
,,,,4,0.9680033217
,,,,4,0.9680536507
,,,,4,0.9681039798
,,,,4,0.9681543088
,,,,4,0.9682046378
,,,,4,0.9682549668
,,,,4,0.9683052959
,,,,4,0.9683556249
,,,,4,0.9684059539
,,,,4,0.9684562829
,,,,4,0.968506612
,,,,4,0.968556941
,,,,4,0.96860727
,,,,4,0.9686575991
,,,,4,0.9687079281
,,,,4,0.9687582571
,,,,4,0.9688085861
,,,,4,0.9688589152
,,,,4,0.9689092442
,,,,4,0.9689595732
,,,,4,0.9690099022
,,,,4,0.9690602313
,,,,4,0.9691105603
,,,,4,0.9691608893
,,,,4,0.9692112183
,,,,4,0.9692615474
,,,,4,0.9693118764
,,,,4,0.9693622054
3,1,26,2,3,0.9693999522
2,1,8,2,3,0.969437699
17,3,2,10,3,0.9694754457
7,3,1,10,3,0.9695131925
1,37,8,3,3,0.9695509393
1,8,2,1,3,0.969588686
34,1,16,2,3,0.9696264328
18,53,1,61,3,0.9696641796
14,6,11,3,3,0.9697019263
4,1,30,1,3,0.9697396731
3,25,1,43,3,0.9697774199
53,3,1,6,3,0.9698151667
1,9,4,22,3,0.9698529134
5,31,71,3,3,0.9698906602
22,1,33,24,3,0.969928407
1,34,3,1,3,0.9699661537
33,49,8,9,3,0.9700039005
1,3,11,23,3,0.9700416473
17,1,4,8,3,0.970079394
3,70,8,49,3,0.9701171408
1,14,46,21,3,0.9701548876
2,7,1,7,3,0.9701926343
1,28,12,2,3,0.9702303811
11,22,85,20,3,0.9702681279
34,12,4,12,3,0.9703058747
1,14,1,2,3,0.9703436214
42,27,3,47,3,0.9703813682
1,13,45,13,3,0.970419115
2,5,44,35,3,0.9704568617
8,9,1,5,3,0.9704946085
16,4,1,2,3,0.9705323553
4,63,98,5,3,0.970570102
3,7,97,1,3,0.9706078488
2,1,19,2,3,0.9706455956
8,15,1,14,3,0.9706833424
7,6,23,15,3,0.9707210891
21,19,1,1,3,0.9707588359
1,1,23,2,3,0.9707965827
1,10,4,5,3,0.9708343294
1,14,6,10,3,0.9708720762
2,27,3,17,3,0.970909823
1,2,5,2,3,0.9709475697
33,22,1,1,3,0.9709853165
33,22,30,1,3,0.9710230633
8,2,24,42,3,0.97106081
49,4,1,8,3,0.9710985568
38,5,17,1,3,0.9711363036
42,2,1,32,3,0.9711740504
1,1,56,43,3,0.9712117971
1,1,24,1,3,0.9712495439
3,2,15,1,3,0.9712872907
6,2,18,33,3,0.9713250374
2,2,27,1,3,0.9713627842
8,5,4,17,3,0.971400531
11,1,2,10,3,0.9714382777
45,1,1,47,3,0.9714760245
6,24,5,16,3,0.9715137713
1,6,22,5,3,0.971551518
8,5,1,4,3,0.9715892648
1,37,1,2,3,0.9716270116
16,8,1,16,3,0.9716647584
105,6,11,19,3,0.9717025051
45,1,54,5,3,0.9717402519
16,4,3,1,3,0.9717779987
8,8,19,1,3,0.9718157454
4,45,,23,3,0.9718534922
10,17,,7,3,0.971891239
5,8,,3,3,0.9719289857
1,2,,5,3,0.9719667325
8,1,,3,3,0.9720044793
22,2,,27,3,0.9720422261
1,37,,1,3,0.9720799728
13,1,,14,3,0.9721177196
19,1,,1,3,0.9721554664
45,2,,5,3,0.9721932131
9,24,,48,3,0.9722309599
10,1,,41,3,0.9722687067
24,2,,2,3,0.9723064534
5,1,,18,3,0.9723442002
60,1,,15,3,0.972381947
1,17,,1,3,0.9724196937
9,2,,3,3,0.9724574405
7,2,,4,3,0.9724951873
21,1,,6,3,0.9725329341
10,,,14,3,0.9725706808
55,,,6,3,0.9726084276
22,,,6,3,0.9726461744
24,,,14,3,0.9726839211
31,,,45,3,0.9727216679
7,,,1,3,0.9727594147
1,,,56,3,0.9727971614
32,,,37,3,0.9728349082
1,,,2,3,0.972872655
16,,,1,3,0.9729104018
,,,13,3,0.9729481485
,,,14,3,0.9729858953
,,,14,3,0.9730236421
,,,1,3,0.9730613888
,,,1,3,0.9730991356
,,,2,3,0.9731368824
,,,1,3,0.9731746291
,,,28,3,0.9732123759
,,,1,3,0.9732501227
,,,26,3,0.9732878694
,,,35,3,0.9733256162
,,,5,3,0.973363363
,,,35,3,0.9734011098
,,,1,3,0.9734388565
,,,1,3,0.9734766033
,,,4,3,0.9735143501
,,,9,3,0.9735520968
,,,1,3,0.9735898436
,,,16,3,0.9736275904
,,,46,3,0.9736653371
,,,8,3,0.9737030839
,,,16,3,0.9737408307
,,,2,3,0.9737785775
,,,1,3,0.9738163242
,,,35,3,0.973854071
,,,21,3,0.9738918178
,,,,3,0.9739295645
,,,,3,0.9739673113
,,,,3,0.9740050581
,,,,3,0.9740428048
,,,,3,0.9740805516
,,,,3,0.9741182984
,,,,3,0.9741560451
,,,,3,0.9741937919
,,,,3,0.9742315387
,,,,3,0.9742692855
,,,,3,0.9743070322
,,,,3,0.974344779
,,,,3,0.9743825258
,,,,3,0.9744202725
,,,,3,0.9744580193
,,,,3,0.9744957661
,,,,3,0.9745335128
,,,,3,0.9745712596
,,,,3,0.9746090064
,,,,3,0.9746467531
,,,,3,0.9746844999
,,,,3,0.9747222467
,,,,3,0.9747599935
,,,,3,0.9747977402
,,,,3,0.974835487
,,,,3,0.9748732338
,,,,3,0.9749109805
,,,,3,0.9749487273
,,,,3,0.9749864741
,,,,3,0.9750242208
,,,,3,0.9750619676
,,,,3,0.9750997144
,,,,3,0.9751374612
,,,,3,0.9751752079
,,,,3,0.9752129547
,,,,3,0.9752507015
,,,,3,0.9752884482
,,,,3,0.975326195
,,,,3,0.9753639418
,,,,3,0.9754016885
,,,,3,0.9754394353
,,,,3,0.9754771821
,,,,3,0.9755149288
,,,,3,0.9755526756
,,,,3,0.9755904224
,,,,3,0.9756281692
,,,,3,0.9756659159
,,,,3,0.9757036627
,,,,3,0.9757414095
,,,,3,0.9757791562
,,,,3,0.975816903
,,,,3,0.9758546498
,,,,3,0.9758923965
,,,,3,0.9759301433
,,,,3,0.9759678901
,,,,3,0.9760056369
,,,,3,0.9760433836
,,,,3,0.9760811304
,,,,3,0.9761188772
,,,,3,0.9761566239
,,,,3,0.9761943707
,,,,3,0.9762321175
,,,,3,0.9762698642
,,,,3,0.976307611
,,,,3,0.9763453578
,,,,3,0.9763831045
,,,,3,0.9764208513
,,,,3,0.9764585981
,,,,3,0.9764963449
,,,,3,0.9765340916
,,,,3,0.9765718384
,,,,3,0.9766095852
,,,,3,0.9766473319
,,,,3,0.9766850787
,,,,3,0.9767228255
,,,,3,0.9767605722
,,,,3,0.976798319
,,,,3,0.9768360658
,,,,3,0.9768738125
,,,,3,0.9769115593
,,,,3,0.9769493061
,,,,3,0.9769870529
,,,,3,0.9770247996
,,,,3,0.9770625464
,,,,3,0.9771002932
,,,,3,0.9771380399
,,,,3,0.9771757867
,,,,3,0.9772135335
,,,,3,0.9772512802
,,,,3,0.977289027
,,,,3,0.9773267738
,,,,3,0.9773645206
,,,,3,0.9774022673
,,,,3,0.9774400141
,,,,3,0.9774777609
,,,,3,0.9775155076
,,,,3,0.9775532544
,,,,3,0.9775910012
,,,,3,0.9776287479
,,,,3,0.9776664947
,,,,3,0.9777042415
,,,,3,0.9777419882
,,,,3,0.977779735
,,,,3,0.9778174818
,,,,3,0.9778552286
,,,,3,0.9778929753
,,,,3,0.9779307221
,,,,3,0.9779684689
,,,,3,0.9780062156
,,,,3,0.9780439624
,,,,3,0.9780817092
,,,,3,0.9781194559
,,,,3,0.9781572027
,,,,3,0.9781949495
,,,,3,0.9782326963
,,,,3,0.978270443
,,,,3,0.9783081898
,,,,3,0.9783459366
,,,,3,0.9783836833
,,,,3,0.9784214301
,,,,3,0.9784591769
,,,,3,0.9784969236
,,,,3,0.9785346704
,,,,3,0.9785724172
,,,,3,0.9786101639
,,,,3,0.9786479107
,,,,3,0.9786856575
,,,,3,0.9787234043
,,,,3,0.978761151
,,,,3,0.9787988978
,,,,3,0.9788366446
,,,,3,0.9788743913
,,,,3,0.9789121381
,,,,3,0.9789498849
,,,,3,0.9789876316
44,2,23,1,2,0.9790127962
4,19,2,1,2,0.9790379607
1,3,2,1,2,0.9790631252
4,79,8,22,2,0.9790882897
1,8,9,31,2,0.9791134542
6,9,22,6,2,0.9791386187
3,3,2,10,2,0.9791637832
1,1,38,6,2,0.9791889477
2,7,39,47,2,0.9792141123
46,1,2,4,2,0.9792392768
22,1,40,5,2,0.9792644413
2,1,12,22,2,0.9792896058
2,22,48,3,2,0.9793147703
3,9,4,21,2,0.9793399348
3,12,2,8,2,0.9793650993
27,17,15,23,2,0.9793902638
3,18,7,32,2,0.9794154284
2,22,1,2,2,0.9794405929
3,11,14,1,2,0.9794657574
9,3,62,41,2,0.9794909219
4,20,15,2,2,0.9795160864
1,1,25,2,2,0.9795412509
1,3,3,11,2,0.9795664154
65,42,41,20,2,0.97959158
17,1,20,1,2,0.9796167445
7,1,86,1,2,0.979641909
15,4,1,7,2,0.9796670735
1,40,1,2,2,0.979692238
5,2,1,1,2,0.9797174025
1,13,20,11,2,0.979742567
2,1,9,26,2,0.9797677315
1,1,4,1,2,0.9797928961
1,6,44,13,2,0.9798180606
2,3,76,8,2,0.9798432251
3,4,3,11,2,0.9798683896
29,1,12,23,2,0.9798935541
10,33,45,3,2,0.9799187186
10,1,18,1,2,0.9799438831
36,1,7,12,2,0.9799690476
7,2,28,2,2,0.9799942122
8,4,2,51,2,0.9800193767
13,19,6,53,2,0.9800445412
109,3,51,3,2,0.9800697057
5,2,2,7,2,0.9800948702
70,3,5,1,2,0.9801200347
22,6,1,1,2,0.9801451992
1,10,67,1,2,0.9801703638
29,7,6,1,2,0.9801955283
3,14,73,1,2,0.9802206928
71,1,26,30,2,0.9802458573
1,33,2,16,2,0.9802710218
1,10,48,13,2,0.9802961863
2,16,3,26,2,0.9803213508
1,7,16,2,2,0.9803465153
1,28,30,1,2,0.9803716799
26,1,47,37,2,0.9803968444
1,3,3,4,2,0.9804220089
17,1,2,1,2,0.9804471734
29,3,1,1,2,0.9804723379
11,5,5,1,2,0.9804975024
2,1,35,26,2,0.9805226669
1,1,2,1,2,0.9805478314
1,1,63,3,2,0.980572996
29,2,7,1,2,0.9805981605
2,12,65,44,2,0.980623325
7,1,3,19,2,0.9806484895
10,16,25,44,2,0.980673654
2,30,17,1,2,0.9806988185
2,1,7,1,2,0.980723983
34,40,1,1,2,0.9807491476
8,1,36,7,2,0.9807743121
3,1,7,2,2,0.9807994766
10,2,1,1,2,0.9808246411
19,34,4,1,2,0.9808498056
1,30,24,2,2,0.9808749701
1,24,54,21,2,0.9809001346
7,1,6,5,2,0.9809252991
3,5,15,4,2,0.9809504637
1,1,1,1,2,0.9809756282
33,7,16,29,2,0.9810007927
84,10,,12,2,0.9810259572
1,1,,6,2,0.9810511217
73,3,,1,2,0.9810762862
11,8,,31,2,0.9811014507
4,7,,3,2,0.9811266152
59,6,,2,2,0.9811517798
2,35,,5,2,0.9811769443
1,1,,1,2,0.9812021088
1,27,,33,2,0.9812272733
7,15,,3,2,0.9812524378
7,1,,92,2,0.9812776023
14,9,,4,2,0.9813027668
19,15,,30,2,0.9813279314
1,43,,3,2,0.9813530959
1,6,,18,2,0.9813782604
1,,,7,2,0.9814034249
13,,,49,2,0.9814285894
2,,,23,2,0.9814537539
1,,,6,2,0.9814789184
1,,,1,2,0.9815040829
57,,,2,2,0.9815292475
15,,,5,2,0.981554412
30,,,1,2,0.9815795765
4,,,14,2,0.981604741
1,,,1,2,0.9816299055
26,,,1,2,0.98165507
4,,,1,2,0.9816802345
12,,,1,2,0.981705399
2,,,20,2,0.9817305636
16,,,19,2,0.9817557281
9,,,14,2,0.9817808926
6,,,6,2,0.9818060571
1,,,15,2,0.9818312216
17,,,43,2,0.9818563861
,,,1,2,0.9818815506
,,,1,2,0.9819067152
,,,16,2,0.9819318797
,,,3,2,0.9819570442
,,,1,2,0.9819822087
,,,4,2,0.9820073732
,,,10,2,0.9820325377
,,,29,2,0.9820577022
,,,27,2,0.9820828667
,,,16,2,0.9821080313
,,,6,2,0.9821331958
,,,28,2,0.9821583603
,,,11,2,0.9821835248
,,,2,2,0.9822086893
,,,4,2,0.9822338538
,,,21,2,0.9822590183
,,,5,2,0.9822841828
,,,18,2,0.9823093474
,,,1,2,0.9823345119
,,,3,2,0.9823596764
,,,14,2,0.9823848409
,,,14,2,0.9824100054
,,,2,2,0.9824351699
,,,22,2,0.9824603344
,,,15,2,0.9824854989
,,,11,2,0.9825106635
,,,2,2,0.982535828
,,,1,2,0.9825609925
,,,,2,0.982586157
,,,,2,0.9826113215
,,,,2,0.982636486
,,,,2,0.9826616505
,,,,2,0.9826868151
,,,,2,0.9827119796
,,,,2,0.9827371441
,,,,2,0.9827623086
,,,,2,0.9827874731
,,,,2,0.9828126376
,,,,2,0.9828378021
,,,,2,0.9828629666
,,,,2,0.9828881312
,,,,2,0.9829132957
,,,,2,0.9829384602
,,,,2,0.9829636247
,,,,2,0.9829887892
,,,,2,0.9830139537
,,,,2,0.9830391182
,,,,2,0.9830642827
,,,,2,0.9830894473
,,,,2,0.9831146118
,,,,2,0.9831397763
,,,,2,0.9831649408
,,,,2,0.9831901053
,,,,2,0.9832152698
,,,,2,0.9832404343
,,,,2,0.9832655989
,,,,2,0.9832907634
,,,,2,0.9833159279
,,,,2,0.9833410924
,,,,2,0.9833662569
,,,,2,0.9833914214
,,,,2,0.9834165859
,,,,2,0.9834417504
,,,,2,0.983466915
,,,,2,0.9834920795
,,,,2,0.983517244
,,,,2,0.9835424085
,,,,2,0.983567573
,,,,2,0.9835927375
,,,,2,0.983617902
,,,,2,0.9836430665
,,,,2,0.9836682311
,,,,2,0.9836933956
,,,,2,0.9837185601
,,,,2,0.9837437246
,,,,2,0.9837688891
,,,,2,0.9837940536
,,,,2,0.9838192181
,,,,2,0.9838443827
,,,,2,0.9838695472
,,,,2,0.9838947117
,,,,2,0.9839198762
,,,,2,0.9839450407
,,,,2,0.9839702052
,,,,2,0.9839953697
,,,,2,0.9840205342
,,,,2,0.9840456988
,,,,2,0.9840708633
,,,,2,0.9840960278
,,,,2,0.9841211923
,,,,2,0.9841463568
,,,,2,0.9841715213
,,,,2,0.9841966858
,,,,2,0.9842218503
,,,,2,0.9842470149
,,,,2,0.9842721794
,,,,2,0.9842973439
,,,,2,0.9843225084
,,,,2,0.9843476729
,,,,2,0.9843728374
,,,,2,0.9843980019
,,,,2,0.9844231665
,,,,2,0.984448331
,,,,2,0.9844734955
,,,,2,0.98449866
,,,,2,0.9845238245
,,,,2,0.984548989
,,,,2,0.9845741535
,,,,2,0.984599318
,,,,2,0.9846244826
,,,,2,0.9846496471
,,,,2,0.9846748116
,,,,2,0.9846999761
,,,,2,0.9847251406
,,,,2,0.9847503051
,,,,2,0.9847754696
,,,,2,0.9848006341
,,,,2,0.9848257987
,,,,2,0.9848509632
,,,,2,0.9848761277
,,,,2,0.9849012922
,,,,2,0.9849264567
,,,,2,0.9849516212
,,,,2,0.9849767857
,,,,2,0.9850019502
,,,,2,0.9850271148
,,,,2,0.9850522793
,,,,2,0.9850774438
,,,,2,0.9851026083
,,,,2,0.9851277728
,,,,2,0.9851529373
,,,,2,0.9851781018
,,,,2,0.9852032664
,,,,2,0.9852284309
,,,,2,0.9852535954
,,,,2,0.9852787599
,,,,2,0.9853039244
,,,,2,0.9853290889
,,,,2,0.9853542534
,,,,2,0.9853794179
,,,,2,0.9854045825
,,,,2,0.985429747
,,,,2,0.9854549115
,,,,2,0.985480076
,,,,2,0.9855052405
,,,,2,0.985530405
,,,,2,0.9855555695
,,,,2,0.985580734
,,,,2,0.9856058986
,,,,2,0.9856310631
,,,,2,0.9856562276
,,,,2,0.9856813921
,,,,2,0.9857065566
,,,,2,0.9857317211
,,,,2,0.9857568856
,,,,2,0.9857820502
,,,,2,0.9858072147
,,,,2,0.9858323792
,,,,2,0.9858575437
,,,,2,0.9858827082
,,,,2,0.9859078727
,,,,2,0.9859330372
,,,,2,0.9859582017
,,,,2,0.9859833663
,,,,2,0.9860085308
,,,,2,0.9860336953
,,,,2,0.9860588598
,,,,2,0.9860840243
,,,,2,0.9861091888
,,,,2,0.9861343533
,,,,2,0.9861595178
,,,,2,0.9861846824
,,,,2,0.9862098469
,,,,2,0.9862350114
,,,,2,0.9862601759
,,,,2,0.9862853404
,,,,2,0.9863105049
,,,,2,0.9863356694
,,,,2,0.986360834
,,,,2,0.9863859985
,,,,2,0.986411163
,,,,2,0.9864363275
,,,,2,0.986461492
,,,,2,0.9864866565
,,,,2,0.986511821
,,,,2,0.9865369855
,,,,2,0.9865621501
,,,,2,0.9865873146
,,,,2,0.9866124791
,,,,2,0.9866376436
,,,,2,0.9866628081
,,,,2,0.9866879726
,,,,2,0.9867131371
,,,,2,0.9867383016
,,,,2,0.9867634662
,,,,2,0.9867886307
,,,,2,0.9868137952
,,,,2,0.9868389597
,,,,2,0.9868641242
,,,,2,0.9868892887
,,,,2,0.9869144532
,,,,2,0.9869396178
,,,,2,0.9869647823
,,,,2,0.9869899468
,,,,2,0.9870151113
,,,,2,0.9870402758
,,,,2,0.9870654403
,,,,2,0.9870906048
,,,,2,0.9871157693
,,,,2,0.9871409339
,,,,2,0.9871660984
,,,,2,0.9871912629
,,,,2,0.9872164274
,,,,2,0.9872415919
,,,,2,0.9872667564
,,,,2,0.9872919209
,,,,2,0.9873170854
,,,,2,0.98734225
,,,,2,0.9873674145
,,,,2,0.987392579
,,,,2,0.9874177435
,,,,2,0.987442908
,,,,2,0.9874680725
,,,,2,0.987493237
,,,,2,0.9875184016
,,,,2,0.9875435661
,,,,2,0.9875687306
,,,,2,0.9875938951
,,,,2,0.9876190596
,,,,2,0.9876442241
,,,,2,0.9876693886
,,,,2,0.9876945531
,,,,2,0.9877197177
17,8,11,1,1,0.9877322999
2,1,5,45,1,0.9877448822
2,11,1,33,1,0.9877574644
4,1,1,31,1,0.9877700467
18,11,1,5,1,0.9877826289
1,7,3,1,1,0.9877952112
47,78,2,15,1,0.9878077934
4,41,1,2,1,0.9878203757
51,16,3,66,1,0.987832958
12,41,21,97,1,0.9878455402
20,6,22,1,1,0.9878581225
18,63,8,1,1,0.9878707047
1,3,9,70,1,0.987883287
22,1,7,2,1,0.9878958692
1,3,6,1,1,0.9879084515
36,4,60,3,1,0.9879210338
1,42,3,1,1,0.987933616
7,13,25,14,1,0.9879461983
1,3,1,2,1,0.9879587805
6,2,38,28,1,0.9879713628
1,24,50,90,1,0.987983945
1,3,59,6,1,0.9879965273
83,7,1,17,1,0.9880091096
35,69,56,9,1,0.9880216918
3,73,25,5,1,0.9880342741
10,76,12,5,1,0.9880468563
62,28,13,40,1,0.9880594386
1,2,92,3,1,0.9880720208
5,1,14,5,1,0.9880846031
40,1,12,25,1,0.9880971853
1,1,2,14,1,0.9881097676
15,1,5,37,1,0.9881223499
1,2,15,28,1,0.9881349321
3,25,1,20,1,0.9881475144
7,4,1,5,1,0.9881600966
77,33,6,1,1,0.9881726789
24,4,78,1,1,0.9881852611
24,2,3,18,1,0.9881978434
1,19,80,12,1,0.9882104257
2,1,6,3,1,0.9882230079
10,13,73,1,1,0.9882355902
14,1,10,14,1,0.9882481724
16,6,2,65,1,0.9882607547
2,4,34,9,1,0.9882733369
39,6,12,2,1,0.9882859192
2,1,20,1,1,0.9882985015
1,2,9,31,1,0.9883110837
46,1,31,1,1,0.988323666
1,1,1,1,1,0.9883362482
1,48,1,1,1,0.9883488305
1,18,33,29,1,0.9883614127
1,1,50,1,1,0.988373995
21,26,34,26,1,0.9883865772
1,1,25,30,1,0.9883991595
1,49,32,1,1,0.9884117418
16,11,20,1,1,0.988424324
1,23,84,17,1,0.9884369063
21,2,1,8,1,0.9884494885
100,14,90,24,1,0.9884620708
1,17,2,2,1,0.988474653
14,15,31,6,1,0.9884872353
1,1,8,5,1,0.9884998176
10,11,11,5,1,0.9885123998
21,3,57,1,1,0.9885249821
28,1,19,9,1,0.9885375643
12,2,3,20,1,0.9885501466
1,4,52,42,1,0.9885627288
1,5,18,1,1,0.9885753111
26,1,6,1,1,0.9885878934
15,2,66,2,1,0.9886004756
4,1,26,21,1,0.9886130579
1,28,7,1,1,0.9886256401
1,2,47,19,1,0.9886382224
1,11,1,51,1,0.9886508046
3,3,30,7,1,0.9886633869
4,40,1,3,1,0.9886759691
29,18,2,2,1,0.9886885514
1,1,76,3,1,0.9887011337
1,1,23,1,1,0.9887137159
8,1,23,1,1,0.9887262982
31,1,1,36,1,0.9887388804
3,28,7,1,1,0.9887514627
1,2,6,1,1,0.9887640449
20,45,9,1,1,0.9887766272
7,14,1,1,1,0.9887892095
9,28,54,29,1,0.9888017917
51,1,1,2,1,0.988814374
1,3,1,5,1,0.9888269562
16,29,74,23,1,0.9888395385
1,1,7,22,1,0.9888521207
4,1,54,23,1,0.988864703
2,4,104,2,1,0.9888772853
1,1,1,4,1,0.9888898675
3,62,32,3,1,0.9889024498
1,15,2,18,1,0.988915032
1,48,92,1,1,0.9889276143
1,21,43,1,1,0.9889401965
30,33,3,1,1,0.9889527788
24,7,46,13,1,0.988965361
21,1,26,4,1,0.9889779433
3,1,104,11,1,0.9889905256
1,1,4,1,1,0.9890031078
46,1,1,6,1,0.9890156901
1,1,11,1,1,0.9890282723
13,2,8,25,1,0.9890408546
2,14,21,18,1,0.9890534368
37,4,1,16,1,0.9890660191
9,1,1,29,1,0.9890786014
1,9,42,6,1,0.9890911836
2,1,53,3,1,0.9891037659
19,1,14,1,1,0.9891163481
4,16,15,6,1,0.9891289304
16,1,17,45,1,0.9891415126
6,1,38,4,1,0.9891540949
1,1,14,1,1,0.9891666772
44,13,31,1,1,0.9891792594
2,10,12,65,1,0.9891918417
11,10,17,1,1,0.9892044239
175,17,29,86,1,0.9892170062
60,7,13,6,1,0.9892295884
